
      	X(nS)     	Ch1(mV)      
 758  	18.4905   	5.110474    
 759  	18.5149   	3.529175    
 760  	18.5393   	2.882324    
 761  	18.5638   	2.019897    
 762  	18.5882   	0.151123    
 763  	18.6126   	-0.280151   
 764  	18.6370   	-2.364502   
 765  	18.6615   	-3.514527   
 766  	18.6859   	-4.736389   
 767  	18.7103   	-5.311401   
 768  	18.7347   	-5.527039   
 769  	18.7592   	-6.173889   
 770  	18.7836   	-7.180176   
 771  	18.8080   	-8.833252   
 772  	18.8324   	-9.911377   
 773  	18.8569   	-10.773926  
 774  	18.8813   	-11.636414  
 775  	18.9057   	-12.283264  
 776  	18.9301   	-13.217651  
 777  	18.9546   	-13.505127  
 778  	18.9790   	-14.223877  
 779  	19.0034   	-14.439514  
 780  	19.0278   	-15.230165  
 781  	19.0523   	-16.020752  
 782  	19.0767   	-16.236389  
 783  	19.1011   	-18.320801  
 784  	19.1255   	-18.177002  
 785  	19.1500   	-19.830139  
 786  	19.1744   	-19.255127  
 787  	19.1988   	-20.980164  
 788  	19.2233   	-21.483276  
 789  	19.2477   	-23.280151  
 790  	19.2721   	-23.639526  
 791  	19.2965   	-24.933289  
 792  	19.3210   	-26.011414  
 793  	19.3454   	-26.227051  
 794  	19.3698   	-26.945801  
 795  	19.3942   	-27.952028  
 796  	19.4187   	-28.239502  
 797  	19.4431   	-28.958252  
 798  	19.4675   	-29.892639  
 799  	19.4919   	-30.827028  
 800  	19.5164   	-30.970764  
 801  	19.5408   	-31.833252  
 802  	19.5652   	-32.695801  
 803  	19.5896   	-32.839539  
 804  	19.6141   	-34.133301  
 805  	19.6385   	-35.067627  
 806  	19.6629   	-36.002014  
 807  	19.6873   	-36.720764  
 808  	19.7118   	-37.080139  
 809  	19.7362   	-38.014526  
 810  	19.7606   	-38.373901  
 811  	19.7851   	-38.589539  
 812  	19.8095   	-39.308289  
 813  	19.8339   	-40.314514  
 814  	19.8583   	-40.817627  
 815  	19.8828   	-41.320801  
 816  	19.9072   	-42.039551  
 817  	19.9316   	-42.183289  
 818  	19.9560   	-43.261414  
 819  	19.9805   	-43.620789  
 820  	20.0049   	-43.908264  
 821  	20.0293   	-44.698914  
 822  	20.0537   	-44.123901  
 823  	20.0782   	-45.345764  
 824  	20.1026   	-45.992676  
 825  	20.1270   	-46.783264  
 826  	20.1514   	-47.430176  
 827  	20.1759   	-46.998901  
 828  	20.2003   	-47.430176  
 829  	20.2247   	-47.430176  
 830  	20.2491   	-48.077026  
 831  	20.2736   	-48.723877  
 832  	20.2980   	-48.580139  
 833  	20.3224   	-48.652039  
 834  	20.3468   	-49.802002  
 835  	20.3713   	-51.167664  
 836  	20.3957   	-51.958252  
 837  	20.4201   	-52.173889  
 838  	20.4446   	-53.108276  
 839  	20.4690   	-53.611389  
 840  	20.4934   	-53.755127  
