
      	X(nS)     	Ch1(mV)      
 688  	16.7766   	0.203139    
 689  	16.8010   	0.187514    
 690  	16.8254   	0.062514    
 691  	16.8498   	0.093764    
 692  	16.8742   	0.453139    
 693  	16.8987   	0.328139    
 694  	16.9231   	0.296889    
 695  	16.9475   	0.203139    
 696  	16.9719   	0.171889    
 697  	16.9963   	0.031264    
 698  	17.0208   	-0.078111   
 699  	17.0452   	0.187514    
 700  	17.0696   	0.281264    
 701  	17.0940   	0.171889    
 702  	17.1184   	0.031264    
 703  	17.1429   	0.046889    
 704  	17.1673   	-0.062486   
 705  	17.1917   	-0.062486   
 706  	17.2161   	0.140639    
 707  	17.2405   	0.140639    
 708  	17.2650   	0.109389    
 709  	17.2894   	0.250014    
 710  	17.3138   	0.031264    
 711  	17.3382   	0.093764    
 712  	17.3626   	-0.031236   
 713  	17.3871   	0.078139    
 714  	17.4115   	0.218764    
 715  	17.4359   	-0.031236   
 716  	17.4603   	0.062514    
 717  	17.4847   	0.140639    
 718  	17.5092   	0.265639    
 719  	17.5336   	0.406264    
 720  	17.5580   	0.375014    
 721  	17.5824   	0.343764    
 722  	17.6068   	0.171889    
 723  	17.6313   	0.250014    
 724  	17.6557   	0.203139    
 725  	17.6801   	-0.015611   
 726  	17.7045   	0.031264    
 727  	17.7289   	-0.093736   
 728  	17.7534   	-0.062486   
 729  	17.7778   	0.125014    
 730  	17.8022   	0.156264    
 731  	17.8266   	0.171889    
 732  	17.8510   	0.125014    
 733  	17.8755   	-0.062486   
 734  	17.8999   	0.171889    
 735  	17.9243   	0.125014    
 736  	17.9487   	0.046889    
 737  	17.9731   	0.125014    
 738  	17.9976   	0.000014    
 739  	18.0220   	0.375014    
 740  	18.0464   	0.281264    
 741  	18.0708   	0.312514    
 742  	18.0952   	0.343764    
 743  	18.1197   	0.359389    
 744  	18.1441   	0.531264    
 745  	18.1685   	0.218764    
 746  	18.1929   	0.046889    
 747  	18.2173   	0.281264    
 748  	18.2418   	0.140639    
 749  	18.2662   	0.046889    
 750  	18.2906   	-0.031236   
 751  	18.3150   	-0.062486   
 752  	18.3394   	-0.171861   
 753  	18.3639   	-0.078111   
 754  	18.3883   	-0.374986   
 755  	18.4127   	-0.437486   
 756  	18.4371   	-0.281236   
 757  	18.4615   	-0.328111   
 758  	18.4860   	-0.624986   
 759  	18.5104   	-0.546861   
 760  	18.5348   	-0.546861   
 761  	18.5592   	0.000014    
 762  	18.5836   	0.234389    
 763  	18.6081   	0.390639    
 764  	18.6325   	0.359389    
 765  	18.6569   	0.937514    
 766  	18.6813   	1.140639    
 767  	18.7057   	1.828139    
 768  	18.7302   	1.984389    
 769  	18.7546   	2.078139    
 770  	18.7790   	2.359389    
 771  	18.8034   	2.312514    
 772  	18.8278   	2.343764    
 773  	18.8523   	2.281264    
 774  	18.8767   	1.890639    
 775  	18.9011   	0.937514    
 776  	18.9255   	0.343764    
 777  	18.9499   	-0.281236   
 778  	18.9744   	-1.218797   
 779  	18.9988   	-2.218797   
 780  	19.0232   	-3.218858   
 781  	19.0476   	-3.968858   
 782  	19.0720   	-4.953233   
 783  	19.0965   	-5.000108   
 784  	19.1209   	-5.156358   
 785  	19.1453   	-5.093858   
 786  	19.1697   	-4.406358   
 787  	19.1941   	-3.687608   
 788  	19.2186   	-2.453172   
 789  	19.2430   	-1.109422   
 790  	19.2674   	0.109389    
 791  	19.2918   	2.343764    
 792  	19.3162   	4.047011    
 793  	19.3407   	5.609511    
 794  	19.3651   	7.031508    
 795  	19.3895   	8.531507    
 796  	19.4139   	9.125257    
 797  	19.4383   	9.125257    
 798  	19.4628   	8.515882    
 799  	19.4872   	7.765883    
 800  	19.5116   	6.000136    
 801  	19.5360   	4.172011    
 802  	19.5604   	1.796889    
 803  	19.5849   	-0.890672   
 804  	19.6093   	-3.453233   
 805  	19.6337   	-5.734544   
 806  	19.6581   	-8.187731   
 807  	19.6825   	-9.969041   
 808  	19.7070   	-11.281541  
 809  	19.7314   	-11.828416  
